"evaluation_id","evaluator_study_id","evaluator_honesty_answer","idea_id","participant_study_id","bot_type","originality","usefulness","purchase_intent","evaluation_order","time_spent_seconds","rater_num"
2553,"STUDY_725","yes",939,"STUDY_297","improvement",5,5,4,14,28,4
2686,"STUDY_950","yes",939,"STUDY_297","improvement",1,1,1,19,14,5
2814,"STUDY_269","yes",939,"STUDY_297","improvement",2,3,2,5,19,6
3142,"STUDY_927","yes",939,"STUDY_297","improvement",3,2,1,13,49,7
3186,"STUDY_471","yes",939,"STUDY_297","improvement",4,2,3,5,18,8
5327,"STUDY_242","yes",939,"STUDY_297","improvement",5,5,3,6,27,9
5785,"STUDY_713","yes",939,"STUDY_297","improvement",4,4,3,19,31,10
198,"STUDY_274","yes",966,"STUDY_318","improvement",5,1,1,2,15,1
343,"STUDY_868","yes",966,"STUDY_318","improvement",5,6,1,1,45,2
1030,"STUDY_240","yes",966,"STUDY_318","improvement",7,2,1,19,17,3
1409,"STUDY_557","yes",966,"STUDY_318","improvement",7,7,5,11,15,4
1431,"STUDY_849","yes",966,"STUDY_318","improvement",5,4,2,19,24,5
1962,"STUDY_365","yes",966,"STUDY_318","improvement",6,1,1,17,15,6
4638,"STUDY_975","yes",966,"STUDY_318","improvement",6,5,2,10,17,7
4700,"STUDY_287","yes",966,"STUDY_318","improvement",6,2,1,11,19,8
6222,"STUDY_131","yes",966,"STUDY_318","improvement",2,2,1,2,19,9
6532,"STUDY_149","yes",966,"STUDY_318","improvement",6,5,3,10,47,10
644,"STUDY_136","yes",703,"STUDY_364","generation",3,1,1,10,15,1
742,"STUDY_332","yes",703,"STUDY_364","generation",5,5,1,2,49,2
1587,"STUDY_393","yes",703,"STUDY_364","generation",5,4,2,6,15,3
2778,"STUDY_197","yes",703,"STUDY_364","generation",5,4,2,13,22,4
2841,"STUDY_696","yes",703,"STUDY_364","generation",6,6,4,16,71,5
3275,"STUDY_471","yes",703,"STUDY_364","generation",6,5,4,15,18,6
3599,"STUDY_728","yes",703,"STUDY_364","generation",6,3,2,17,28,7
5214,"STUDY_997","yes",703,"STUDY_364","generation",6,3,2,17,19,8
5242,"STUDY_902","yes",703,"STUDY_364","generation",6,4,3,20,18,9
5282,"STUDY_768","yes",703,"STUDY_364","generation",5,5,3,19,21,10
6335,"STUDY_739","yes",703,"STUDY_364","generation",7,7,5,11,38,11
1595,"STUDY_393","yes",1127,"STUDY_160","suggestion",2,2,1,13,17,1
1836,"STUDY_633","yes",1127,"STUDY_160","suggestion",1,1,1,14,25,2
2258,"STUDY_406","yes",1127,"STUDY_160","suggestion",1,2,1,15,39,3
2937,"STUDY_777","yes",1127,"STUDY_160","suggestion",6,7,4,5,895,4
3545,"STUDY_520","yes",1127,"STUDY_160","suggestion",3,4,1,18,17,5
4292,"STUDY_685","yes",1127,"STUDY_160","suggestion",7,7,5,2,17,6
5667,"STUDY_185","yes",1127,"STUDY_160","suggestion",4,6,4,14,46,7
6163,"STUDY_214","yes",1127,"STUDY_160","suggestion",5,4,3,7,41,8
6440,"STUDY_716","yes",1127,"STUDY_160","suggestion",1,2,1,20,17,9
247,"STUDY_274","yes",946,"STUDY_204","improvement",2,1,1,19,15,1
649,"STUDY_372","yes",946,"STUDY_204","improvement",3,1,1,10,16,2
2051,"STUDY_431","yes",946,"STUDY_204","improvement",4,3,2,13,30,3
2149,"STUDY_875","yes",946,"STUDY_204","improvement",6,5,2,1,34,4
2924,"STUDY_672","yes",946,"STUDY_204","improvement",6,2,1,19,21,5
3131,"STUDY_290","yes",946,"STUDY_204","improvement",6,6,3,1,35,6
3232,"STUDY_332","yes",946,"STUDY_204","improvement",5,4,3,8,16,7
3608,"STUDY_188","yes",946,"STUDY_204","improvement",5,4,4,15,21,8
3643,"STUDY_950","yes",946,"STUDY_204","improvement",6,3,1,19,26,9
6122,"STUDY_445","yes",946,"STUDY_204","improvement",5,5,4,8,42,10
6233,"STUDY_237","yes",946,"STUDY_204","improvement",5,4,3,11,16,11
234,"STUDY_274","yes",1187,"STUDY_197","vanilla",1,2,1,15,25,1
1187,"STUDY_992","yes",1187,"STUDY_197","vanilla",3,4,2,3,40,2
1817,"STUDY_245","yes",1187,"STUDY_197","vanilla",1,4,1,8,27,3
2799,"STUDY_359","yes",1187,"STUDY_197","vanilla",6,3,1,7,33,4
3158,"STUDY_812","yes",1187,"STUDY_197","vanilla",6,5,1,17,40,5
4512,"STUDY_466","yes",1187,"STUDY_197","vanilla",7,6,4,8,47,6
5346,"STUDY_708","yes",1187,"STUDY_197","vanilla",5,5,1,1,30,7
6297,"STUDY_131","yes",1187,"STUDY_197","vanilla",3,1,1,19,26,8
235,"STUDY_319","yes",837,"STUDY_415","vanilla",5,5,4,19,16,1
565,"STUDY_756","yes",837,"STUDY_415","vanilla",2,2,1,9,25,2
2487,"STUDY_725","yes",837,"STUDY_415","vanilla",6,3,1,5,29,3
3115,"STUDY_819","yes",837,"STUDY_415","vanilla",4,4,1,11,22,4
4158,"STUDY_748","yes",837,"STUDY_415","vanilla",2,3,2,4,19,5
4667,"STUDY_879","yes",837,"STUDY_415","vanilla",5,6,3,9,24,6
4677,"STUDY_287","yes",837,"STUDY_415","vanilla",6,6,1,4,24,7
5543,"STUDY_646","yes",837,"STUDY_415","vanilla",5,5,1,9,107,8
6540,"STUDY_149","yes",837,"STUDY_415","vanilla",5,3,2,13,66,9
506,"STUDY_985","yes",1120,"STUDY_498","generation",3,1,1,2,39,1
864,"STUDY_297","yes",1120,"STUDY_498","generation",4,3,2,20,16,2
1067,"STUDY_628","yes",1120,"STUDY_498","generation",5,4,1,10,16,3
2530,"STUDY_950","yes",1120,"STUDY_498","generation",3,2,1,2,23,4
3257,"STUDY_332","yes",1120,"STUDY_498","generation",5,1,1,16,17,5
3426,"STUDY_149","yes",1120,"STUDY_498","generation",3,2,1,5,20,6
3553,"STUDY_188","yes",1120,"STUDY_498","generation",7,3,1,5,19,7
3835,"STUDY_397","yes",1120,"STUDY_498","generation",3,3,1,7,17,8
4659,"STUDY_879","yes",1120,"STUDY_498","generation",5,2,1,7,24,9
5058,"STUDY_633","yes",1120,"STUDY_498","generation",5,2,1,2,16,10
6248,"STUDY_237","yes",1120,"STUDY_498","generation",6,5,4,14,18,11
334,"STUDY_365","yes",1113,"STUDY_104","generation",2,4,2,3,26,1
467,"STUDY_172","yes",1113,"STUDY_104","generation",1,2,1,14,18,2
1716,"STUDY_866","yes",1113,"STUDY_104","generation",2,2,2,4,21,3
3155,"STUDY_819","yes",1113,"STUDY_104","generation",7,7,4,19,22,4
4314,"STUDY_911","yes",1113,"STUDY_104","generation",4,3,1,14,29,5
4893,"STUDY_190","yes",1113,"STUDY_104","generation",3,5,3,1,32,6
5076,"STUDY_214","yes",1113,"STUDY_104","generation",2,4,1,8,16,7
5391,"STUDY_629","yes",1113,"STUDY_104","generation",2,3,2,3,19,8
6064,"STUDY_869","yes",1113,"STUDY_104","generation",5,5,3,11,24,9
6074,"STUDY_716","yes",1113,"STUDY_104","generation",2,1,1,5,15,10
458,"STUDY_139","yes",1264,"STUDY_599","feedback",4,5,2,18,44,1
1371,"STUDY_849","yes",1264,"STUDY_599","feedback",5,5,2,4,25,2
2838,"STUDY_269","yes",1264,"STUDY_599","feedback",3,1,1,9,38,3
3871,"STUDY_113","yes",1264,"STUDY_599","feedback",7,7,5,4,18,4
4190,"STUDY_492","yes",1264,"STUDY_599","feedback",4,5,3,10,14,5
4286,"STUDY_911","yes",1264,"STUDY_599","feedback",5,1,1,6,36,6
4544,"STUDY_359","yes",1264,"STUDY_599","feedback",3,4,2,8,116,7
5095,"STUDY_214","yes",1264,"STUDY_599","feedback",5,1,1,12,25,8
472,"STUDY_375","yes",860,"STUDY_809","feedback",6,7,4,13,41,1
1844,"STUDY_809","yes",860,"STUDY_809","feedback",5,6,3,8,22,2
2263,"STUDY_596","yes",860,"STUDY_809","feedback",6,7,5,4,56,3
3489,"STUDY_977","yes",860,"STUDY_809","feedback",4,5,3,5,51,4
3777,"STUDY_928","yes",860,"STUDY_809","feedback",5,4,2,7,30,5
3797,"STUDY_110","yes",860,"STUDY_809","feedback",5,4,1,16,36,6
3832,"STUDY_835","yes",860,"STUDY_809","feedback",6,7,5,3,42,7
5176,"STUDY_307","yes",860,"STUDY_809","feedback",6,5,2,8,30,8
5735,"STUDY_820","yes",860,"STUDY_809","feedback",1,1,1,7,16,9
664,"STUDY_136","yes",813,"STUDY_635","control",4,3,1,15,16,1
1171,"STUDY_908","yes",813,"STUDY_635","control",6,5,4,1,18,2
1906,"STUDY_628","yes",813,"STUDY_635","control",5,3,2,4,24,3
2085,"STUDY_840","yes",813,"STUDY_635","control",6,7,4,13,33,4
2344,"STUDY_164","yes",813,"STUDY_635","control",4,4,2,10,20,5
3555,"STUDY_170","yes",813,"STUDY_635","control",5,5,3,16,21,6
4959,"STUDY_940","yes",813,"STUDY_635","control",7,7,5,19,15,7
5221,"STUDY_902","yes",813,"STUDY_635","control",5,2,1,12,18,8
5400,"STUDY_515","yes",813,"STUDY_635","control",7,6,4,16,13,9
6319,"STUDY_695","yes",813,"STUDY_635","control",7,1,1,3,27,10
6566,"STUDY_350","yes",813,"STUDY_635","control",7,4,1,19,32,11
621,"STUDY_381","yes",962,"STUDY_345","improvement",4,5,2,14,18,1
1359,"STUDY_366","yes",962,"STUDY_345","improvement",5,6,4,6,22,2
1639,"STUDY_291","yes",962,"STUDY_345","improvement",3,5,2,10,20,3
4383,"STUDY_685","yes",962,"STUDY_345","improvement",5,5,4,15,25,4
4408,"STUDY_330","yes",962,"STUDY_345","improvement",7,6,3,4,278,5
4456,"STUDY_293","yes",962,"STUDY_345","improvement",3,3,1,12,17,6
4953,"STUDY_667","yes",962,"STUDY_345","improvement",7,7,5,12,48,7
5035,"STUDY_484","yes",962,"STUDY_345","improvement",5,5,4,11,79,8
5816,"STUDY_681","yes",962,"STUDY_345","improvement",6,7,4,3,82,9
420,"STUDY_930","yes",798,"STUDY_122","generation",6,3,1,7,28,1
908,"STUDY_989","yes",798,"STUDY_122","generation",3,2,1,15,33,2
1465,"STUDY_544","yes",798,"STUDY_122","generation",6,4,2,8,27,3
1956,"STUDY_365","yes",798,"STUDY_122","generation",7,7,5,16,14,4
2437,"STUDY_143","yes",798,"STUDY_122","generation",4,5,2,7,17,5
4684,"STUDY_287","yes",798,"STUDY_122","generation",6,5,2,6,17,6
5345,"STUDY_242","yes",798,"STUDY_122","generation",3,5,4,14,16,7
5350,"STUDY_708","yes",798,"STUDY_122","generation",6,4,1,2,26,8
5983,"STUDY_773","yes",798,"STUDY_122","generation",7,4,1,6,31,9
637,"STUDY_372","yes",1130,"STUDY_393","suggestion",4,4,1,7,29,1
1099,"STUDY_625","yes",1130,"STUDY_393","suggestion",3,5,2,10,15,2
1569,"STUDY_995","yes",1130,"STUDY_393","suggestion",6,6,4,20,24,3
1704,"STUDY_633","yes",1130,"STUDY_393","suggestion",7,6,3,19,27,4
2897,"STUDY_363","yes",1130,"STUDY_393","suggestion",6,6,3,6,15,5
3236,"STUDY_332","yes",1130,"STUDY_393","suggestion",6,3,2,9,23,6
4318,"STUDY_567","yes",1130,"STUDY_393","suggestion",4,7,4,1,18,7
4820,"STUDY_819","yes",1130,"STUDY_393","suggestion",4,2,1,7,51,8
5452,"STUDY_254","yes",1130,"STUDY_393","suggestion",6,5,4,3,75,9
5781,"STUDY_713","yes",1130,"STUDY_393","suggestion",5,4,2,18,45,10
306,"STUDY_128","yes",1204,"STUDY_496","feedback",3,4,2,10,14,1
1392,"STUDY_533","yes",1204,"STUDY_496","feedback",5,3,1,6,26,2
1688,"STUDY_633","yes",1204,"STUDY_496","feedback",6,3,1,12,34,3
2408,"STUDY_424","yes",1204,"STUDY_496","feedback",6,6,4,4,43,4
3952,"STUDY_409","yes",1204,"STUDY_496","feedback",6,4,2,9,40,5
3966,"STUDY_129","yes",1204,"STUDY_496","feedback",5,3,1,7,32,6
4035,"STUDY_629","yes",1204,"STUDY_496","feedback",5,6,3,8,23,7
4086,"STUDY_676","yes",1204,"STUDY_496","feedback",6,5,4,15,15,8
6082,"STUDY_608","yes",1204,"STUDY_496","feedback",3,4,1,16,27,9
6558,"STUDY_350","yes",1204,"STUDY_496","feedback",3,3,1,11,75,10
382,"STUDY_519","yes",1147,"STUDY_273","vanilla",3,2,1,15,26,1
728,"STUDY_297","yes",1147,"STUDY_273","vanilla",4,6,3,1,30,2
949,"STUDY_907","yes",1147,"STUDY_273","vanilla",3,2,1,14,33,3
1084,"STUDY_568","yes",1147,"STUDY_273","vanilla",4,5,2,10,25,4
3214,"STUDY_471","yes",1147,"STUDY_273","vanilla",4,4,2,9,43,5
4299,"STUDY_911","yes",1147,"STUDY_273","vanilla",3,3,1,9,39,6
4670,"STUDY_317","yes",1147,"STUDY_273","vanilla",1,2,1,18,20,7
5015,"STUDY_752","yes",1147,"STUDY_273","vanilla",3,5,1,13,14,8
5294,"STUDY_610","yes",1147,"STUDY_273","vanilla",4,4,1,13,25,9
968,"STUDY_950","yes",1241,"STUDY_888","vanilla",1,5,2,12,16,1
2755,"STUDY_512","yes",1241,"STUDY_888","vanilla",1,6,1,4,29,2
3891,"STUDY_111","yes",1241,"STUDY_888","vanilla",1,3,1,4,17,3
4348,"STUDY_995","yes",1241,"STUDY_888","vanilla",2,5,4,2,23,4
4454,"STUDY_293","yes",1241,"STUDY_888","vanilla",1,3,1,10,16,5
5155,"STUDY_997","yes",1241,"STUDY_888","vanilla",1,5,5,2,36,6
5382,"STUDY_708","yes",1241,"STUDY_888","vanilla",1,7,1,10,20,7
5678,"STUDY_481","yes",1241,"STUDY_888","vanilla",2,6,2,15,22,8
5960,"STUDY_102","yes",1241,"STUDY_888","vanilla",1,4,2,16,24,9
707,"STUDY_319","yes",1330,"STUDY_354","vanilla",2,2,1,2,29,1
1415,"STUDY_557","yes",1330,"STUDY_354","vanilla",4,5,3,13,21,2
1526,"STUDY_278","yes",1330,"STUDY_354","vanilla",2,2,1,19,27,3
2185,"STUDY_875","yes",1330,"STUDY_354","vanilla",3,2,1,10,16,4
2275,"STUDY_140","yes",1330,"STUDY_354","vanilla",1,6,3,6,28,5
3302,"STUDY_281","yes",1330,"STUDY_354","vanilla",3,7,4,3,25,6
4312,"STUDY_156","yes",1330,"STUDY_354","vanilla",2,5,1,6,47,7
4782,"STUDY_909","yes",1330,"STUDY_354","vanilla",5,5,3,18,19,8
6528,"STUDY_751","yes",1330,"STUDY_354","vanilla",5,5,2,19,27,9
638,"STUDY_136","yes",1218,"STUDY_151","suggestion",2,2,1,8,14,1
994,"STUDY_240","yes",1218,"STUDY_151","suggestion",3,3,1,2,36,2
1591,"STUDY_393","yes",1218,"STUDY_151","suggestion",2,3,3,10,18,3
1783,"STUDY_333","yes",1218,"STUDY_151","suggestion",4,6,4,2,57,4
2253,"STUDY_596","yes",1218,"STUDY_151","suggestion",6,5,3,3,45,5
2324,"STUDY_477","yes",1218,"STUDY_151","suggestion",2,2,1,6,24,6
2817,"STUDY_197","yes",1218,"STUDY_151","suggestion",6,5,4,20,17,7
4623,"STUDY_975","yes",1218,"STUDY_151","suggestion",6,5,3,3,15,8
4986,"STUDY_433","yes",1218,"STUDY_151","suggestion",5,5,3,13,24,9
729,"STUDY_293","yes",1106,"STUDY_827","control",4,1,1,5,19,1
840,"STUDY_989","yes",1106,"STUDY_827","control",4,2,1,5,19,2
1788,"STUDY_676","yes",1106,"STUDY_827","control",3,2,5,19,15,3
3126,"STUDY_819","yes",1106,"STUDY_827","control",1,1,1,14,18,4
3273,"STUDY_401","yes",1106,"STUDY_827","control",5,3,1,10,17,5
3320,"STUDY_715","yes",1106,"STUDY_827","control",1,1,1,2,352,6
3826,"STUDY_276","yes",1106,"STUDY_827","control",6,1,1,19,16,7
3959,"STUDY_725","yes",1106,"STUDY_827","control",1,1,1,18,15,8
4162,"STUDY_492","yes",1106,"STUDY_827","control",4,1,3,1,32,9
5952,"STUDY_102","yes",1106,"STUDY_827","control",2,1,1,8,23,10
6198,"STUDY_777","yes",1106,"STUDY_827","control",4,1,1,9,17,11
520,"STUDY_937","yes",799,"STUDY_811","suggestion",2,4,3,14,19,1
905,"STUDY_760","yes",799,"STUDY_811","suggestion",1,3,1,20,22,2
2092,"STUDY_840","yes",799,"STUDY_811","suggestion",2,4,2,15,19,3
3203,"STUDY_893","yes",799,"STUDY_811","suggestion",4,6,1,19,19,4
3437,"STUDY_841","yes",799,"STUDY_811","suggestion",3,5,2,18,16,5
3630,"STUDY_347","yes",799,"STUDY_811","suggestion",1,5,1,6,15,6
3853,"STUDY_343","yes",799,"STUDY_811","suggestion",4,6,4,5,26,7
3907,"STUDY_409","yes",799,"STUDY_811","suggestion",4,6,3,1,34,8
5738,"STUDY_713","yes",799,"STUDY_811","suggestion",3,5,3,5,18,9
5899,"STUDY_602","yes",799,"STUDY_811","suggestion",7,7,5,15,21,10
562,"STUDY_666","yes",1139,"STUDY_659","suggestion",2,6,2,16,18,1
1256,"STUDY_201","yes",1139,"STUDY_659","suggestion",5,4,3,5,28,2
1419,"STUDY_557","yes",1139,"STUDY_659","suggestion",4,3,1,14,33,3
1625,"STUDY_176","yes",1139,"STUDY_659","suggestion",1,3,2,8,26,4
3781,"STUDY_110","yes",1139,"STUDY_659","suggestion",3,3,3,9,16,5
4811,"STUDY_180","yes",1139,"STUDY_659","suggestion",6,3,1,4,20,6
5271,"STUDY_620","yes",1139,"STUDY_659","suggestion",3,4,2,13,17,7
5466,"STUDY_929","yes",1139,"STUDY_659","suggestion",5,3,1,7,59,8
5550,"STUDY_254","yes",1139,"STUDY_659","suggestion",3,2,2,11,159,9
5670,"STUDY_185","yes",1139,"STUDY_659","suggestion",5,6,4,15,42,10
311,"STUDY_128","yes",896,"STUDY_626","vanilla",1,2,1,11,16,1
2703,"STUDY_395","yes",896,"STUDY_626","vanilla",6,5,4,2,35,2
3658,"STUDY_359","yes",896,"STUDY_626","vanilla",3,5,2,11,22,3
3899,"STUDY_725","yes",896,"STUDY_626","vanilla",5,2,1,3,17,4
3902,"STUDY_111","yes",896,"STUDY_626","vanilla",5,6,4,8,20,5
4502,"STUDY_392","yes",896,"STUDY_626","vanilla",3,3,2,15,75,6
4720,"STUDY_748","yes",896,"STUDY_626","vanilla",4,4,2,3,16,7
5248,"STUDY_620","yes",896,"STUDY_626","vanilla",3,5,3,3,21,8
5276,"STUDY_119","yes",896,"STUDY_626","vanilla",4,5,2,4,15,9
5412,"STUDY_708","yes",896,"STUDY_626","vanilla",5,5,4,19,26,10
1531,"STUDY_122","yes",734,"STUDY_643","generation",5,4,1,3,33,1
2053,"STUDY_317","yes",734,"STUDY_643","generation",5,3,4,1,37,2
2701,"STUDY_940","yes",734,"STUDY_643","generation",5,5,4,9,21,3
3812,"STUDY_276","yes",734,"STUDY_643","generation",5,2,1,8,30,4
4698,"STUDY_287","yes",734,"STUDY_643","generation",3,2,1,10,17,5
5044,"STUDY_484","yes",734,"STUDY_643","generation",5,5,2,2,20,6
5108,"STUDY_633","yes",734,"STUDY_643","generation",5,6,4,14,17,7
5300,"STUDY_119","yes",734,"STUDY_643","generation",6,6,4,10,15,8
6385,"STUDY_695","yes",734,"STUDY_643","generation",1,1,1,19,14,9
6416,"STUDY_446","yes",734,"STUDY_643","generation",3,4,1,20,15,10
888,"STUDY_960","yes",691,"STUDY_781","generation",5,2,1,3,28,1
1463,"STUDY_447","yes",691,"STUDY_781","generation",4,4,3,12,15,2
1624,"STUDY_881","yes",691,"STUDY_781","generation",4,3,2,11,16,3
2080,"STUDY_431","yes",691,"STUDY_781","generation",5,3,2,20,22,4
3244,"STUDY_567","yes",691,"STUDY_781","generation",5,3,1,19,29,5
3546,"STUDY_188","yes",691,"STUDY_781","generation",7,6,3,4,19,6
5877,"STUDY_504","yes",691,"STUDY_781","generation",6,6,4,16,17,7
6203,"STUDY_214","yes",691,"STUDY_781","generation",3,2,2,11,123,8
608,"STUDY_323","yes",791,"STUDY_157","vanilla",1,4,3,14,32,1
1166,"STUDY_621","yes",791,"STUDY_157","vanilla",2,7,4,17,25,2
2154,"STUDY_631","yes",791,"STUDY_157","vanilla",5,7,4,5,27,3
3391,"STUDY_164","yes",791,"STUDY_157","vanilla",3,5,1,14,24,4
3848,"STUDY_343","yes",791,"STUDY_157","vanilla",4,6,4,2,55,5
4018,"STUDY_511","yes",791,"STUDY_157","vanilla",5,6,4,9,25,6
4716,"STUDY_748","yes",791,"STUDY_157","vanilla",3,4,1,2,22,7
4905,"STUDY_343","yes",791,"STUDY_157","vanilla",1,5,2,18,17,8
5810,"STUDY_836","yes",791,"STUDY_157","vanilla",6,7,5,13,49,9
6063,"STUDY_121","yes",791,"STUDY_157","vanilla",6,7,1,15,16,10
513,"STUDY_868","yes",963,"STUDY_841","improvement",3,4,1,18,41,1
1636,"STUDY_291","yes",963,"STUDY_841","improvement",5,5,2,9,16,2
1750,"STUDY_626","yes",963,"STUDY_841","improvement",6,7,5,10,25,3
2465,"STUDY_424","yes",963,"STUDY_841","improvement",4,5,4,11,31,4
3911,"STUDY_409","yes",963,"STUDY_841","improvement",5,5,2,2,21,5
4094,"STUDY_355","yes",963,"STUDY_841","improvement",5,5,3,10,20,6
4239,"STUDY_147","yes",963,"STUDY_841","improvement",5,4,1,17,17,7
5368,"STUDY_757","yes",963,"STUDY_841","improvement",3,4,2,15,26,8
5780,"STUDY_967","yes",963,"STUDY_841","improvement",6,7,5,8,51,9
1478,"STUDY_447","yes",906,"STUDY_689","control",3,4,3,16,18,1
2267,"STUDY_100","yes",906,"STUDY_689","control",2,3,1,15,46,2
3180,"STUDY_290","yes",906,"STUDY_689","control",2,5,4,12,17,3
4078,"STUDY_676","yes",906,"STUDY_689","control",2,2,2,12,16,4
4414,"STUDY_512","yes",906,"STUDY_689","control",2,2,2,3,13,5
4644,"STUDY_879","yes",906,"STUDY_689","control",5,5,4,1,34,6
4741,"STUDY_748","yes",906,"STUDY_689","control",3,3,2,12,15,7
5170,"STUDY_997","yes",906,"STUDY_689","control",2,5,3,6,18,8
5975,"STUDY_391","yes",906,"STUDY_689","control",3,5,1,3,15,9
354,"STUDY_375","yes",780,"STUDY_672","improvement",3,5,3,6,52,1
1752,"STUDY_381","yes",780,"STUDY_672","improvement",5,5,4,2,25,2
2059,"STUDY_840","yes",780,"STUDY_672","improvement",1,4,3,8,22,3
2330,"STUDY_140","yes",780,"STUDY_672","improvement",3,6,3,18,23,4
3388,"STUDY_129","yes",780,"STUDY_672","improvement",4,5,5,7,15,5
4315,"STUDY_911","yes",780,"STUDY_672","improvement",1,3,1,15,15,6
4689,"STUDY_658","yes",780,"STUDY_672","improvement",5,5,4,18,17,7
6039,"STUDY_773","yes",780,"STUDY_672","improvement",5,3,1,18,19,8
268,"STUDY_228","yes",1015,"STUDY_262","improvement",7,6,1,2,16,1
270,"STUDY_355","yes",1015,"STUDY_262","improvement",5,6,2,6,15,2
379,"STUDY_139","yes",1015,"STUDY_262","improvement",5,3,2,9,19,3
912,"STUDY_495","yes",1015,"STUDY_262","improvement",4,2,1,9,15,4
999,"STUDY_656","yes",1015,"STUDY_262","improvement",6,6,4,14,24,5
1603,"STUDY_881","yes",1015,"STUDY_262","improvement",5,6,3,2,15,6
1811,"STUDY_626","yes",1015,"STUDY_262","improvement",4,5,3,15,34,7
2600,"STUDY_163","yes",1015,"STUDY_262","improvement",6,2,1,10,17,8
5051,"STUDY_484","yes",1015,"STUDY_262","improvement",6,5,2,4,22,9
5887,"STUDY_681","yes",1015,"STUDY_262","improvement",7,6,5,14,58,10
1183,"STUDY_908","yes",1077,"STUDY_786","suggestion",5,5,3,7,22,1
2815,"STUDY_696","yes",1077,"STUDY_786","suggestion",5,4,3,13,57,2
2878,"STUDY_920","yes",1077,"STUDY_786","suggestion",2,6,4,6,23,3
3099,"STUDY_737","yes",1077,"STUDY_786","suggestion",6,5,4,19,31,4
3354,"STUDY_715","yes",1077,"STUDY_786","suggestion",2,1,1,3,111,5
4082,"STUDY_355","yes",1077,"STUDY_786","suggestion",2,5,3,6,36,6
4742,"STUDY_909","yes",1077,"STUDY_786","suggestion",5,4,3,4,47,7
5416,"STUDY_629","yes",1077,"STUDY_786","suggestion",6,5,4,11,16,8
6139,"STUDY_295","yes",1077,"STUDY_786","suggestion",4,3,2,12,23,9
579,"STUDY_985","yes",953,"STUDY_313","improvement",2,7,5,19,23,1
1039,"STUDY_316","yes",953,"STUDY_313","improvement",4,6,1,5,21,2
1457,"STUDY_447","yes",953,"STUDY_313","improvement",5,5,4,10,18,3
1838,"STUDY_809","yes",953,"STUDY_313","improvement",5,7,4,7,19,4
2840,"STUDY_439","yes",953,"STUDY_313","improvement",1,2,1,4,16,5
4602,"STUDY_658","yes",953,"STUDY_313","improvement",5,4,4,6,18,6
4855,"STUDY_796","yes",953,"STUDY_313","improvement",5,6,4,10,20,7
4939,"STUDY_461","yes",953,"STUDY_313","improvement",5,6,4,14,16,8
5380,"STUDY_757","yes",953,"STUDY_313","improvement",3,4,2,19,13,9
309,"STUDY_885","yes",1308,"STUDY_614","generation",3,3,3,5,33,1
434,"STUDY_937","yes",1308,"STUDY_614","generation",6,7,2,3,23,2
751,"STUDY_314","yes",1308,"STUDY_614","generation",6,6,4,4,18,3
2916,"STUDY_672","yes",1308,"STUDY_614","generation",5,2,1,17,18,4
2963,"STUDY_696","yes",1308,"STUDY_614","generation",7,6,5,12,32,5
3915,"STUDY_409","yes",1308,"STUDY_614","generation",6,5,1,3,26,6
4455,"STUDY_293","yes",1308,"STUDY_614","generation",3,2,1,11,21,7
5741,"STUDY_820","yes",1308,"STUDY_614","generation",4,2,1,10,22,8
6091,"STUDY_869","yes",1308,"STUDY_614","generation",5,2,1,17,25,9
6537,"STUDY_857","yes",1308,"STUDY_614","generation",7,7,5,9,49,10
1735,"STUDY_830","yes",1023,"STUDY_517","improvement",6,7,4,10,45,1
1860,"STUDY_245","yes",1023,"STUDY_517","improvement",4,5,1,16,18,2
2025,"STUDY_808","yes",1023,"STUDY_517","improvement",4,5,3,16,23,3
2680,"STUDY_940","yes",1023,"STUDY_517","improvement",5,5,4,4,22,4
4387,"STUDY_685","yes",1023,"STUDY_517","improvement",4,4,4,18,16,5
4646,"STUDY_975","yes",1023,"STUDY_517","improvement",7,6,4,13,55,6
4697,"STUDY_879","yes",1023,"STUDY_517","improvement",6,7,4,15,20,7
5006,"STUDY_752","yes",1023,"STUDY_517","improvement",5,4,1,7,20,8
6567,"STUDY_350","yes",1023,"STUDY_517","improvement",3,5,2,20,35,9
1119,"STUDY_568","yes",822,"STUDY_122","control",5,4,2,15,16,1
1574,"STUDY_707","yes",822,"STUDY_122","control",2,1,1,20,15,2
3271,"STUDY_471","yes",822,"STUDY_122","control",4,4,3,14,43,3
3535,"STUDY_950","yes",822,"STUDY_122","control",6,6,1,5,24,4
3789,"STUDY_928","yes",822,"STUDY_122","control",3,5,3,13,19,5
3991,"STUDY_129","yes",822,"STUDY_122","control",1,3,1,13,15,6
4733,"STUDY_909","yes",822,"STUDY_122","control",4,4,1,2,21,7
4941,"STUDY_667","yes",822,"STUDY_122","control",1,7,5,11,112,8
5489,"STUDY_646","yes",822,"STUDY_122","control",4,4,2,6,33,9
6302,"STUDY_145","yes",822,"STUDY_122","control",2,2,1,11,34,10
250,"STUDY_163","yes",1026,"STUDY_511","improvement",3,5,2,18,25,1
1902,"STUDY_657","yes",1026,"STUDY_511","improvement",5,6,3,4,21,2
2891,"STUDY_359","yes",1026,"STUDY_511","improvement",3,4,2,20,25,3
3451,"STUDY_129","yes",1026,"STUDY_511","improvement",3,2,1,16,14,4
4980,"STUDY_433","yes",1026,"STUDY_511","improvement",4,4,3,10,25,5
