"row_type","submission_id","study_id","bot_type","idea","questionnaire_completed","ac1","ac2","ai1","cse1","cse2","cse3","ee1","ee2","ee3","ee4","hm1","hm2","hm3","io1","io2","io3","io4","io5","mc1","pe1","pe2","pe3","pta1","pta2","pta3","pta4","pta5","ptt1","ptt2","ptt3","ptt4","ptt5","ptt6","tlx1","tlx2","honesty_question_answer","refined_idea","refined_idea_created_at","eval_count","eval_originality_avg","eval_usefulness_avg","eval_purchase_avg","total_study_time_seconds","ptt2_rev","Creative_Self_Efficacy","Perceived_Technology_Agency","NASA_TLX","Performance_Expectancy","Effort_Expectancy","Hedonic_Motivation","Propensity_to_Trust_Technology","Perceived_Ownership","originality_rater_1","originality_rater_2","originality_rater_3","originality_rater_4","originality_rater_5","originality_rater_6","originality_rater_7","originality_rater_8","originality_rater_9","originality_rater_10","originality_rater_11","originality_rater_12","originality_rater_13","usefulness_rater_1","usefulness_rater_2","usefulness_rater_3","usefulness_rater_4","usefulness_rater_5","usefulness_rater_6","usefulness_rater_7","usefulness_rater_8","usefulness_rater_9","usefulness_rater_10","usefulness_rater_11","usefulness_rater_12","usefulness_rater_13","purchase_intent_rater_1","purchase_intent_rater_2","purchase_intent_rater_3","purchase_intent_rater_4","purchase_intent_rater_5","purchase_intent_rater_6","purchase_intent_rater_7","purchase_intent_rater_8","purchase_intent_rater_9","purchase_intent_rater_10","purchase_intent_rater_11","purchase_intent_rater_12","purchase_intent_rater_13","originality_mean","usefulness_mean","purchase_intent_mean","rater_count","Submission.id","Time.taken","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","refined_div_allideas","refined_div_condition","idea_div_allideas","idea_div_condition","refined_div_to_initial_centroid","Idea_Quality","refined_div_allideas_logit","refined_div_condition_logit","idea_div_allideas_logit","idea_div_condition_logit"
"submission",1392,"STUDY_609","generation","A disposable umbrella ","Yes",2,5,2,5,2,3,6,5,5,5,5,5,5,5,3,4,5,5,75,6,5,5,4,4,5,3,3,5,1,5,5,5,4,90,90,"no","""Biodegradable Multi-Use Weather Shield"": A foldable, edible mat that functions as a rain cover, picnic blanket, or seat protector. Infused with nutritious seeds and flavored layers (such as spiced oats or berry blends), it can be eaten, composted, or left to grow wildflowers when discarded. This appeals to sustainability-minded students seeking versatile gear that reduces waste and brightens campus green spaces. It’s also nice for it to be stylish","2025-11-21T09:21:15.609452",0,NA,NA,NA,327,7,3.33333333333333,3.8,90,5.33333333333333,5.25,5,5.16666666666667,4.4,7,7,4,5,5,7,3,7,7,7,6,1,NA,3,5,3,1,1,1,1,5,2,1,1,1,NA,1,2,2,1,1,1,1,2,1,1,1,1,NA,5.5,2.08333333333333,1.25,12,"69202c7c78eb9a6e75b727a5",928,"36","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.363404149859844,0.361988763184423,0.527367451657951,0.530871510088741,0.432469822187917,3.79166666666667,-0.560619420605544,-0.566742725336307,0.10957932411169,0.123643318106535
"submission",1393,"STUDY_216","feedback","A laptop bag with a battery and charging points to charge devices on the go","Yes",2,5,2,2,3,3,7,7,7,5,4,5,5,5,5,6,6,7,47,6,6,7,4,4,5,3,4,3,1,3,2,2,3,70,70,"no","A laptop bag with a built-in battery and multiple charging points, designed for UK university students to charge laptops, phones, and headphones simultaneously in any situation where they're on the move, without needing to stay in one place or find a plug socket.","2025-11-21T09:31:25.142178",0,NA,NA,NA,497,7,2.66666666666667,4,70,6.33333333333333,6.5,4.66666666666667,3.33333333333333,5.8,3,6,4,2,5,5,6,2,5,NA,NA,NA,NA,4,7,4,4,7,5,7,6,5,NA,NA,NA,NA,2,4,2,1,4,3,4,3,2,NA,NA,NA,NA,4.22222222222222,5.44444444444444,2.77777777777778,9,"69202fcdf67e37a41e24d79e",527,"48","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.291630373608156,0.298742685374133,0.378001838475673,0.393132554702228,0.348256333959303,4.83333333333333,-0.887478872033331,-0.853292268778873,-0.498038077686126,-0.43416354611849
"submission",1394,"STUDY_112","feedback","Study and wellbeing planner to help students manage study and personal life.","Yes",2,5,2,3,3,2,4,5,5,4,3,3,3,5,5,5,4,5,54,4,5,5,3,2,4,3,2,3,3,2,2,2,2,25,45,"no","Planners with modular wellbeing sections, including physical and mental health tracking and dedicated space for students to write information on university services, contacts, and support paths, designed for UK university students to use as daily planners—at the beginning of and during the day, in lectures and study spaces—to help manage time pressures, improve mental health, and compensate for difficulty accessing support.","2025-11-21T09:29:40.606977",0,NA,NA,NA,369,5,2.66666666666667,2.8,35,4.66666666666667,4.5,3,2.66666666666667,4.8,1,1,2,3,3,4,2,4,7,4,NA,NA,NA,4,3,4,4,4,3,3,6,7,3,NA,NA,NA,2,1,1,2,2,2,2,2,1,2,NA,NA,NA,3.1,4.1,1.7,10,"69202fe7c8fcb672499763a6",422,"33","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.317118374461787,0.294989006502859,0.490657965016323,0.500156654813228,0.41288964189963,3.6,-0.767046403898006,-0.871275306750236,-0.037372489182733,0.000626619273417026
"submission",1396,"STUDY_938","feedback","A cup that has a small space for a small notebook and a pen ","Yes",2,5,5,6,6,6,7,6,5,5,7,7,7,6,6,6,5,1,0,7,7,5,3,3,4,3,2,5,1,4,4,4,4,10,5,"no","A customizable drink container for students with modular attachments (pen, notebook, lanyard, storage compartments), designed for use everywhere—especially during commutes—to help students quickly capture ideas whenever inspiration strikes. Students can choose to buy just the cup, or select packages with one or more additional features, allowing for personalization and upselling.","2025-11-21T09:32:18.340508",0,NA,NA,NA,486,7,6,3,7.5,6.33333333333333,5.75,7,4.66666666666667,4.8,6,4,2,6,3,4,6,3,4,NA,NA,NA,NA,5,3,1,5,3,2,6,3,3,NA,NA,NA,NA,3,1,1,2,2,1,4,1,1,NA,NA,NA,NA,4.22222222222222,3.44444444444444,1.77777777777778,9,"69202fe8a00430e2a48d06b5",556,"35","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time",0.272385720473915,0.292272851853191,0.389691911631396,0.422051284897924,0.356956338819088,3.83333333333333,-0.982551920234667,-0.884370845320232,-0.448607435808451,-0.314358301692505
"submission",1397,"STUDY_126","feedback","a bag with multiple compartments for tech devices and areas to charge them,","Yes",2,5,4,7,7,6,7,7,7,7,5,6,6,4,6,5,5,6,25,5,6,5,3,3,4,3,1,4,3,2,3,4,4,50,25,"no","a modular bag with customisable compartments for tech devices and accessories, allowing students to rearrange the sections based on daily needs, designed to help UK university students stay organised and express their uniqueness as they transition between classes and social events, with anti-theft features and space for a change of clothes","2025-11-21T09:30:22.949317",0,NA,NA,NA,335,5,6.66666666666667,2.8,37.5,5.33333333333333,7,5.66666666666667,3.66666666666667,5.2,2,1,4,2,2,3,5,6,4,NA,NA,NA,NA,5,6,6,3,7,4,7,7,5,NA,NA,NA,NA,3,2,3,2,3,2,5,5,3,NA,NA,NA,NA,3.22222222222222,5.55555555555556,3.11111111111111,9,"69202fd6a6befe1879e58b49",464,"53","Female","Black","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","Full-Time",0.207090161920932,0.203524597460546,0.434648931117781,0.445813743921582,0.304892606784994,4.38888888888889,-1.34255525464874,-1.3644093773189,-0.262908248692304,-0.217599582282334
"submission",1398,"STUDY_235","feedback","Mud repellent for out door boots and shoes","Yes",2,5,2,6,7,6,7,6,7,6,7,6,7,7,6,7,6,7,23,7,6,6,3,4,4,5,5,5,1,5,4,5,4,25,95,"no","A coat with a solar panel on the outside that stores energy during the day and allows UK university students to power a small, detachable torch that provides bright light when walking at night, especially in dark areas such as back alleys. The coat also includes a GPS locator that automatically sends the student's location when the torch turns off, so they can be found if they get lost.

The item would need to be registered with the college","2025-11-21T09:41:28.124518",0,NA,NA,NA,1075,7,6.33333333333333,4.2,60,6.33333333333333,6.5,6.66666666666667,5,6.6,4,5,7,6,4,6,6,6,2,NA,NA,NA,NA,5,2,7,5,3,5,6,5,3,NA,NA,NA,NA,4,1,1,3,1,4,4,2,1,NA,NA,NA,NA,5.11111111111111,4.55555555555556,2.33333333333333,9,"69202fcbb0e9ac11742d2579",1232,"78","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.403473425624305,0.407472851248489,0.705603492273791,0.694006884536101,0.434844198574101,4.83333333333333,-0.391013165175715,-0.374422384878776,0.87412592960663,0.818919277323144
"submission",1399,"STUDY_860","feedback","A pre installed hard drive which contains all course content and support for students.","Yes",2,5,4,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,30,7,7,7,2,2,4,3,2,5,2,4,3,3,2,10,10,"no","A compact, multi-connector device containing all course materials, books, and support resources, with encryption and passcode protection, allowing all UK university students—especially those commuting or attending multiple classes in a day—to securely access content directly from their phones or laptops without carrying physical books or relying on internet access or logins. The device includes an update feature, allowing it to be connected to the internet to receive new or revised materials for subsequent academic years or course changes.","2025-11-21T09:35:04.030308",0,NA,NA,NA,574,6,7,2.6,10,7,7,7,3.83333333333333,6.6,4,3,2,5,3,6,6,5,1,NA,NA,NA,NA,3,5,1,4,7,7,5,5,1,NA,NA,NA,NA,2,3,1,2,3,5,4,1,1,NA,NA,NA,NA,3.88888888888889,4.22222222222222,2.44444444444444,9,"69202fe9862185509161bb6b",739,"29","Prefer not to say","Black","United Kingdom","United Kingdom","United Kingdom","English","Yes","Part-Time",0.271363141359497,0.250353714972652,0.558861504588826,0.574268047558225,0.336003559274308,4.05555555555556,-0.987717542711137,-1.09672669753744,0.236542812108207,0.299286340518871
"submission",1400,"STUDY_953","feedback","A way to compartmentalise a fridge. Maybe with an area for naming the sections.
","Yes",2,5,5,3,3,3,7,7,7,7,7,7,7,6,6,6,6,7,24,7,7,7,4,4,4,3,2,4,2,5,4,4,3,50,50,"no","Personalized Modular Zones: In a student house, each fridge shelf holds a color-coded, removable bin assigned to one student. Bins slide in and out like drawers, making it easy to grab food without disturbing others and helping to accommodate allergies by keeping foods separate. Labels or erasable tags on each bin ensure clear ownership and reduce food conflicts, and each bin includes a dedicated area for naming. There is also an optional feature to add a lock, addressing the issue of students using each other's food. This design is intended for student groups who prefer not to share food.","2025-11-21T09:40:55.567339",0,NA,NA,NA,867,6,3,3.4,50,7,7,7,4.33333333333333,6.2,6,4,6,4,3,3,6,6,3,NA,NA,NA,NA,7,3,7,7,3,2,6,6,7,NA,NA,NA,NA,4,2,4,4,2,1,5,5,4,NA,NA,NA,NA,4.55555555555556,5.33333333333333,3.44444444444444,9,"69202fec1983be3f7fd01813",1146,"39","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.431427962426253,0.445580186841613,0.505106618830359,0.525872342557741,0.519446686141477,4.94444444444444,-0.276027470614374,-0.218544961632735,0.02042718559596,0.103581883591898
"submission",1401,"STUDY_125","suggestion","It would be a customisable diary for university students in the uk. ","Yes",2,5,2,6,6,6,7,7,7,7,4,4,5,6,7,6,4,2,20,6,7,7,5,1,2,3,2,3,2,3,3,3,3,50,45,"no","It would be a customisable diary for university students in the uk. I like the ideas of multi sensory diary. I would add things like budgeting pages and incorporate how you can help your future self. The idea of modular and removable sections would be a good edition","2025-11-21T10:22:15.537084",0,NA,NA,NA,211,6,6,2.6,47.5,6.66666666666667,7,4.33333333333333,3.5,5,1,3,1,4,3,2,4,3,5,NA,NA,NA,NA,6,2,1,6,3,2,5,5,6,NA,NA,NA,NA,4,1,1,3,2,1,1,2,4,NA,NA,NA,NA,2.88888888888889,4,2.11111111111111,9,"69203c8e0446f6e644be66dd",337,"37","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.298424696818965,0.301104075968725,0.38021653698156,0.428367181935152,0.391612716568203,3.44444444444444,-0.854810610683765,-0.842045866165995,-0.488629239251375,-0.288516129284637
"submission",1402,"STUDY_961","suggestion","A small desk kit with foldable trays that help students keep their room tidy.","Yes",2,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,50,7,7,7,5,5,5,5,5,5,1,5,5,5,5,75,100,"no","A small desk kit that opens like a little briefcase. It has simple pop up trays and one or two hidden pockets to hold things like keys. It looks nice on a student’s desk and helps keep their things tidy.","2025-11-21T10:23:30.877806",0,NA,NA,NA,317,7,7,5,87.5,7,7,7,5.33333333333333,7,2,5,5,4,1,2,5,1,5,3,NA,NA,NA,4,5,5,4,1,3,5,4,3,2,NA,NA,NA,1,3,3,3,1,1,3,1,2,1,NA,NA,NA,3.3,3.6,1.9,10,"69203c90e9168965ec96f636",437,"32","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time",0.389317827004998,0.376361087887281,0.377122257879586,0.386234324119901,0.385231587476198,3.45,-0.45018060267386,-0.505022511707257,-0.501780832617879,-0.463168977345874
"submission",1403,"STUDY_960","suggestion","A battery powered clothes dryer that generates heat to dry the clothes quicker ","Yes",2,5,1,5,5,5,5,5,5,5,1,1,1,7,7,7,7,7,0,1,1,1,4,4,4,4,4,1,5,1,1,1,1,75,75,"no","A battery powered clothes dryer that generates heat to dry the clothes quicker 
A timer function and automatic shut off allows them to safely use it while in class.","2025-11-21T10:25:29.020989",0,NA,NA,NA,393,3,5,4,75,1,5,1,1.33333333333333,7,5,1,5,4,5,2,5,6,2,NA,NA,NA,NA,4,4,1,6,6,5,5,7,6,NA,NA,NA,NA,3,1,1,1,3,5,4,4,3,NA,NA,NA,NA,3.88888888888889,4.88888888888889,2.77777777777778,9,"69203c91cd75ffaaa2a1039d",563,"33","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.474639557089518,0.475251583076477,0.56641891774256,0.564581683477761,0.454901642703634,4.38888888888889,-0.101528896143672,-0.0990746294734513,0.267255122097383,0.259777857522403
"submission",1405,"STUDY_968","generation","Secure backpack","Yes",2,5,1,6,6,6,4,3,2,2,2,2,2,6,6,6,6,6,3,2,2,2,2,2,1,2,3,2,4,2,2,2,2,75,75,"no","Create a modular “backpack ecosystem” where students customize their secure bag with interchangeable magnetic compartments—think of fusing toy construction blocks with anti-theft tech. Each compartment secures with unique physical puzzle locks, so only the owner knows the correct order and position to access valuables, turning storage into a secret game.
This backpack will be made from kevlar to ensure it is cut-proof and resistant to cutting straps to steal from the wearer. Also, the construction will incorporate rfi shielding to ensure all contents are immune to rf sniffer devices that can snatch data from credit cards, keyless car fobs and smart phones.","2025-11-21T10:37:18.925175",0,NA,NA,NA,354,4,6,2,75,2,2.75,2,2.33333333333333,6,5,5,1,6,6,4,6,6,6,NA,NA,NA,NA,2,6,2,6,5,4,7,6,6,NA,NA,NA,NA,1,4,1,4,3,1,5,3,4,NA,NA,NA,NA,5,4.88888888888889,2.88888888888889,9,"69203f25e9168965ec96f680",618,"73","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.322535831918752,0.292707075538646,0.582154889714165,0.59029843170728,0.423279086439315,4.94444444444444,-0.742142426125506,-0.882272533650104,0.331625731554797,0.365199213020163
"submission",NA,"STUDY_609","vanilla","","Yes",2,5,2,5,4,4,5,5,5,4,4,4,4,5,4,4,4,4,74,5,5,5,3,3,3,3,3,3,2,3,3,3,3,75,75,"no","My idea is a home from home box for new students called The Fresher's Friend. It would include everything a new student would need and we would have special boxes for international students. There would also be add ons for parents, such as gift cards.","2025-11-20T12:56:44.285470",0,NA,NA,NA,975,6,4.33333333333333,3,75,5,4.75,4,3.5,4.2,3,4,4,3,5,2,5,2,4,3,NA,NA,NA,4,4,6,3,5,5,4,3,6,4,NA,NA,NA,3,3,4,1,3,1,2,1,3,1,NA,NA,NA,3.5,4.4,2.2,10,"691f0c6317abaed3d967c134",1046,"38","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.379251107555582,0.350560615555929,NA,NA,NA,3.95,-0.492728101556799,-0.616575873497062,NA,NA
"submission",NA,"STUDY_390","vanilla","","Yes",2,5,4,5,4,6,7,6,6,6,5,5,6,5,3,4,5,6,68,6,6,7,3,3,4,3,3,4,1,3,2,3,3,55,65,"no","Idea: Personal Study Booth

Why: this is an innovative solution for modern students seeking privacy and focus.

Development: We could offer different designs to help the modern student, e.g. group study booth, video call privacy booth and portable/foldable storage solutions.","2025-11-20T14:50:21.716646",0,NA,NA,NA,467,7,5,3.2,60,6.33333333333333,6.25,5.33333333333333,3.66666666666667,4.6,3,5,6,4,5,2,1,1,1,4,7,4,NA,5,2,3,2,5,4,5,1,6,5,5,5,NA,1,1,1,1,3,2,3,1,4,2,1,3,NA,3.58333333333333,4,1.91666666666667,12,"691f29366992f820ebe579d0",503,"31","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time",0.338909274136329,0.33140469869354,NA,NA,NA,3.79166666666667,-0.668158642254717,-0.701838663094411,NA,NA
"submission",NA,"STUDY_516","vanilla","","Yes",2,5,4,7,7,7,7,7,7,7,6,5,6,7,6,7,6,7,5,7,7,7,2,2,4,3,3,2,5,2,1,1,1,95,95,"no","Creating a university budgeting binder for those who haven't lived and had to manage finances on their own before. It will help build their confidence with finances and encourage saving where possible where they can have goals e.g. for saving for a house deposit. Having cash wallets help them to see their money being used bringing finances back to being physical rather than digital for a better understanding. There will be analogies within it about how saving on buying 2 meal deals a week could result in an X saving which adds up to X over the course of a year. There will be practical advice on budgeting. It will be made from eco friendly paper. There will be a dry erase section for continual use. Everything is customisable with labels so nothing pre-labelled which may not be relevant.","2025-11-20T12:56:27.223838",0,NA,NA,NA,1616,3,7,2.8,95,7,7,5.66666666666667,1.66666666666667,6.6,4,6,5,4,1,2,2,6,2,2,NA,NA,NA,5,5,6,5,2,4,3,7,2,7,NA,NA,NA,1,2,3,3,1,1,3,5,1,5,NA,NA,NA,3.4,4.6,2.5,10,"691f0c68b3846a41eb55fb99",1676,"40","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.372680491090031,0.325849087350586,NA,NA,NA,4,-0.520734534120662,-0.727019639909465,NA,NA
"submission",NA,"STUDY_316","vanilla","","Yes",2,5,3,4,5,5,6,5,6,6,6,6,6,6,6,6,5,7,55,6,6,6,4,4,4,3,4,4,2,4,4,4,4,50,50,"no","I propose a whiteboard that slides apart to reveal a pegboard for students to hang small items such as keys, earbuds etc.  It is a space-saving option for those with workspace constraints.  The product can be available in more than one size and there would be accessories available for extra cost.","2025-11-20T08:01:19.885186",0,NA,NA,NA,700,6,4.66666666666667,3.8,50,6,5.75,6,4.33333333333333,6,3,7,3,6,3,6,2,7,2,NA,NA,NA,NA,2,7,3,5,3,5,3,1,3,NA,NA,NA,NA,1,5,2,2,2,1,2,1,2,NA,NA,NA,NA,4.33333333333333,3.55555555555556,2,9,"691ec80014cf0a76b3a50832",872,"51","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.337658222118901,0.327351315970016,NA,NA,NA,3.94444444444444,-0.673747496761616,-0.720189223583944,NA,NA
"submission",NA,"STUDY_253","vanilla","","Yes",2,5,1,3,5,6,4,3,5,3,4,4,4,5,5,5,6,6,70,5,4,3,4,4,4,1,4,3,4,2,2,2,2,90,90,"no","'The Sustainable Book Bag - Built to Last, Made to Change'
One bag, Endless Possibilities - Sustainably Made
Change your Strap, Change Your Style (without having to buy another bag)
Crafted from recycled plastic bottles with a waterproof finish, this timeless bag is built for uni life and beyond

Costing and Feasibility
Estimated £11 - £13 landed cost - Retail at £39.99

Design:
Outer shell recycled polyester / PU/PTU coated for waterproofing
Lining: Recycled polyester
Construction: reinforced stitching, double layered base, timeless clean lines (solid colours, subtle logo)
Sustainable packaging - recycled paper
UNIQUE : modular removable straps
Design - sturdy straps that are interchangeable. Opportunity here to upsell - patterns, stripes, colours, seasons, limited editions etc.
Benefits also include - personalisation, encourage repeat business (sell straps as accessories for £6 - 10 each), easy to replace or repair (extends bag life)","2025-11-19T16:44:40.102199",0,NA,NA,NA,1455,4,4.66666666666667,3.4,90,4,3.75,4,2.5,5.4,1,5,3,2,2,7,6,7,NA,NA,NA,NA,NA,2,5,5,1,6,7,6,6,NA,NA,NA,NA,NA,2,3,1,1,4,5,1,3,NA,NA,NA,NA,NA,4.125,4.75,2.5,8,"691deeb9d32981fb5203eff9",1512,"64","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.410402275229015,0.370117092222771,NA,NA,NA,4.4375,-0.362302644159548,-0.531714520399692,NA,NA
